Réseaux en fibre optique jusqu'à l'abonné (FttH),,,,,,,,,,,,
Informations à l'échelle de la commune,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Code commune,Nom commune,Code région,Code département,Siren EPCI,Logements,Établissements,Zones très denses,Engagements L. 33-13,Intentions privées hors engagement L. 33-13,Commune rurale,Commune de montagne,OI 2018 T1
08323,La Neuville-lès-Wasigny,44,08,240800862, 101    , 3    , -    , -    , -    , 1    , -    ,
60456,La Neuville-Roy,32,60,246000566, 425    , 21    , -    , -    , -    , 1    , -    ,
60457,La Neuville-Saint-Pierre,32,60,200068005, 68    , 3    , -    , -    , -    , 1    , -    ,ONUM
80595,La Neuville-Sire-Bernard,32,80,200070969, 112    , 3    , -    , -    , -    , 1    , -    ,
45225,La Neuville-sur-Essonne,24,45,200071850, 191    , 5    , -    , -    , -    , 1    , -    ,
60458,La Neuville-sur-Oudeuil,32,60,246000848, 130    , 6    , -    , -    , -    , 1    , -    ,
60459,La Neuville-sur-Ressons,32,60,246000855, 96    , 4    , -    , -    , -    , 1    , -    ,
60460,La Neuville-Vault,32,60,246000848, 71    , 2    , -    , -    , -    , 1    , -    ,ONUM
58195,La Nocle-Maulaix,27,58,200067882, 252    , 5    , -    , -    , -    , 1    , -    ,
35202,La Noë-Blanche,53,35,200070662, 459    , 12    , -    , -    , -    , 1    , -    ,
27435,La Noë-Poulain,28,27,200066017, 124    , 7    , -    , -    , -    , 1    , -    ,
91457,La Norville,11,91,200057859, 1 676    , 60    , -    , -    , -    , -    , -    ,
23144,La Nouaille,75,23,200044014, 249    , 4    , -    , -    , -    , 1    , 1    ,
35203,La Nouaye,53,35,243500550, 122    , 4    , -    , -    , -    , 1    , -    ,
51407,La Noue,44,51,200066835, 168    , 8    , -    , -    , -    , 1    , -    ,
42163,La Pacaudière,84,42,200035731, 554    , 40    , -    , -    , -    , 1    , 1    ,THD4
53173,La Pallu,52,53,200042182, 140    , 6    , -    , -    , -    , 1    , -    ,
11188,La Palme,76,11,241100593, 1 114    , 32    , -    , -    , -    , 1    , -    ,
04144,La Palud-sur-Verdon,93,04,200068625, 339    , 13    , -    , -    , -    , 1    , 1    ,
48108,La Panouse,76,48,200069102, 107    , 2    , -    , -    , -    , 1    , 1    ,
49237,La Pellerine,52,49,244900882, 95    , 2    , -    , -    , -    , 1    , -    ,
53177,La Pellerine,52,53,245300355, 156    , 12    , -    , -    , -    , 1    , -    ,
06093,La Penne,93,06,200039931, 241    , 4    , -    , -    , -    , 1    , 1    ,
13070,La Penne-sur-Huveaune,93,13,200054807, 2 682    , 226    , -    ,FRTE , -    , -    , -    ,
26229,La Penne-sur-l'Ouvèze,84,26,200068229, 63    , 6    , -    , -    , -    , 1    , 1    ,
18178,La Perche,24,18,200049484, 191    , 6    , -    , -    , -    , 1    , -    ,
50395,La Pernelle,28,50,200067205, 152    , 9    , -    , -    , -    , 1    , -    ,
36157,La Pérouille,24,36,243600319, 214    , 6    , -    , -    , -    , 1    , -    ,
16259,La Péruse,75,16,200072049, 287    , 5    , -    , -    , -    , 1    , -    ,
39413,La Pesse,27,39,200026573, 299    , 18    , -    , -    , -    , 1    , 1    ,
79207,La Petite-Boissière,75,79,200040244, 269    , 15    , -    , -    , -    , 1    , -    ,
88345,La Petite-Fosse,44,88,200071066, 66    , 1    , -    , -    , -    , 1    , 1    ,
03206,La Petite-Marche,84,03,200071082, 148    , 2    , -    , -    , -    , 1    , -    ,
67371,La Petite-Pierre,44,67,200067783, 436    , 28    , -    , -    , -    , 1    , -    ,
88346,La Petite-Raon,44,88,200071066, 509    , 12    , -    , -    , -    , -    , 1    ,
71349,La Petite-Verrière,27,71,200070530, 45    , 1    , -    , -    , -    , 1    , 1    ,
79208,La Peyratte,75,79,200041333, 511    , 34    , -    , -    , -    , 1    , -    ,
05102,La Piarre,93,05,200068765, 92    , -    , -    , -    , -    , 1    , 1    ,
38303,La Pierre,84,38,200018166, 209    , 6    , -    , -    , -    , -    , -    ,
70411,La Pisseure,27,70,200041721, 21    , -    , -    , -    , -    , 1    , -    ,
73150,La Plagne Tarentaise,84,73,247300817, 11 632    , 288    , -    , -    , -    , -    , 1    ,
49240,La Plaine,52,49,200071678, 443    , 13    , -    , -    , -    , 1    , -    ,
97406,La Plaine-des-Palmistes,04,974,249740093, 3 048    , 83    , -    , -    , 1    , -    , 1    ,REUN
44126,La Plaine-sur-Mer,52,44,200067346, 4 577    , 77    , -    , -    , -    , -    , -    ,
44127,La Planche,52,44,200067635, 1 032    , 52    , -    , -    , -    , 1    , -    ,
25459,La Planée,27,25,200069565, 129    , 7    , -    , -    , -    , 1    , 1    ,
11292,La Pomarède,76,11,200035855, 115    , 6    , -    , -    , -    , 1    , -    ,
14510,La Pommeraye,28,14,200066710, 48    , 4    , -    , -    , -    , 1    , -    ,
87120,La Porcherie,75,87,200040814, 397    , 7    , -    , -    , -    , 1    , -    ,
2B246,La Porta,94,2B,200073252, 190    , 10    , -    , -    , -    , 1    , 1    ,
52331,La Porte du Der,44,52,200068666, 1 193    , 99    , -    , -    , -    , -    , -    ,
97408,La Possession,04,974,249740101, 12 535    , 625    , -    ,FRTE , -    , -    , 1    ,FRTE-SRR
49247,La Possonnière,52,49,200071553, 1 032    , 37    , -    , -    , -    , 1    , -    ,
89310,La Postolle,27,89,248900664, 96    , 1    , -    , -    , -    , 1    , -    ,
76508,La Poterie-Cap-d'Antifer,28,76,247600497, 211    , 6    , -    , -    , -    , 1    , -    ,
27475,La Poterie-Mathieu,28,27,200066017, 103    , 3    , -    , -    , -    , 1    , -    ,
23157,La Pouge,75,23,200067189, 81    , 1    , -    , -    , -    , 1    , -    ,
22255,La Prénessaye,53,22,200067460, 498    , 9    , -    , -    , -    , 1    , -    ,
25470,La Prétière,27,25,200068294, 83    , -    , -    , -    , -    , 1    , -    ,
70425,La Proiselière-et-Langle,27,70,247000854, 86    , 1    , -    , -    , -    , 1    , -    ,
28310,La Puisaye,24,28,200069912, 174    , 10    , -    , -    , -    , 1    , -    ,
86202,La Puye,75,86,200069854, 294    , 11    , -    , -    , -    , 1    , -    ,
27482,La Pyle,28,27,242700607, 63    , 6    , -    , -    , -    , 1    , -    ,
70430,La Quarte,27,70,200070332, 43    , 2    , -    , -    , -    , 1    , -    ,
94060,La Queue-en-Brie,11,94,200054781, 4 350    , 210    , -    ,FRTE , -    , -    , -    ,FRTE
78513,La Queue-les-Yvelines,11,78,247800618, 935    , 80    , -    , -    , 1    , -    , -    ,
72249,La Quinte,52,72,200072718, 315    , 7    , -    , -    , -    , 1    , -    ,
85186,La Rabatelière,52,85,200071918, 401    , 22    , -    , -    , -    , 1    , -    ,
71364,La Racineuse,27,71,247100647, 97    , 2    , -    , -    , -    , 1    , -    ,
73213,La Ravoire,84,73,200069110, 3 824    , 327    , -    ,FRTE , -    , -    , -    ,FRTE
11190,La Redorte,76,11,200035715, 752    , 31    , -    , -    , -    , 1    , -    ,
44140,La Regrippière,52,44,200067866, 610    , 23    , -    , -    , -    , 1    , -    ,
44141,La Remaudière,52,44,200067866, 491    , 24    , -    , -    , -    , 1    , -    ,
76522,La Remuée,28,76,247600539, 495    , 11    , -    , -    , -    , 1    , -    ,
63298,La Renaudie,84,63,200070712, 162    , 2    , -    , -    , -    , 1    , 1    ,
33352,La Réole,75,33,200044394, 2 305    , 194    , -    , -    , -    , -    , -    ,
85188,La Réorthe,52,85,200073260, 559    , 16    , -    , -    , -    , 1    , -    ,
26020,La Répara-Auriples,84,26,242600252, 123    , 8    , -    , -    , -    , 1    , -    ,
70444,La Résie-Saint-Martin,27,70,200036549, 73    , 1    , -    , -    , -    , 1    , -    ,
47222,La Réunion,75,47,244701355, 232    , 5    , -    , -    , -    , 1    , -    ,
42183,La Ricamarie,84,42,244200770, 3 649    , 184    , -    ,FRTE , -    , -    , 1    ,FRTE
35241,La Richardais,53,35,243500725, 1 391    , 116    , -    , -    , -    , -    , -    ,
37195,La Riche,24,37,243700754, 5 897    , 220    , -    ,FRTE , -    , -    , -    ,FRTE
33356,La Rivière,75,33,243301397, 182    , 11    , -    , -    , -    , 1    , -    ,
38338,La Rivière,84,38,200070431, 311    , 12    , -    , -    , -    , 1    , 1    ,
10321,La Rivière-de-Corps,44,10,200069250, 1 343    , 57    , -    ,FRTE , -    , -    , -    ,
25493,La Rivière-Drugeon,27,25,242504496, 385    , 16    , -    , -    , -    , 1    , 1    ,
74223,La Rivière-Enverse,84,74,200034098, 397    , 10    , -    , -    , -    , 1    , 1    ,
14536,La Rivière-Saint-Sauveur,28,14,200066827, 1 350    , 46    , -    , -    , -    , -    , -    ,
39460,La Rixouse,27,39,200026573, 119    , 4    , -    , -    , -    , 1    , 1    ,
04167,La Robine-sur-Galabre,93,04,200067437, 185    , 3    , -    , -    , -    , 1    , 1    ,
56195,La Roche-Bernard,53,56,200027027, 526    , 87    , -    , -    , -    , 1    , -    ,
44222,La Roche-Blanche,52,44,244400552, 494    , 15    , -    , -    , -    , 1    , -    ,
63302,La Roche-Blanche,84,63,200069177, 1 401    , 89    , -    , -    , -    , -    , -    ,ATHD
19174,La Roche-Canillac,75,19,241927201, 200    , 5    , -    , -    , -    , 1    , 1    ,
24354,La Roche-Chalais,75,24,242400935, 1 614    , 68    , -    , -    , -    , -    , -    ,
37202,La Roche-Clermault,24,37,200043081, 282    , 35    , -    , -    , -    , 1    , -    ,
26271,La Roche-de-Glun,84,26,200073096, 1 392    , 95    , -    , -    , -    , -    , -    ,
05122,La Roche-de-Rame,93,05,240500462, 586    , 14    , -    , -    , -    , 1    , 1    ,
22264,La Roche-Derrien,53,22,200065928, 588    , 30    , -    , -    , -    , -    , -    ,
05123,La Roche-des-Arnauds,93,05,200067445, 819    , 37    , -    , -    , -    , 1    , 1    ,
21525,La Roche-en-Brenil,27,21,242101442, 639    , 30    , -    , -    , -    , 1    , -    ,
95523,La Roche-Guyon,11,95,249500513, 268    , 17    , -    , -    , -    , 1    , -    ,
87127,La Roche-l'Abeille,75,87,248700189, 375    , 10    , -    , -    , -    , 1    , -    ,
61350,La Roche-Mabile,28,61,246100663, 93    , 5    , -    , -    , -    , 1    , -    ,
29237,La Roche-Maurice,53,29,242900801, 788    , 31    , -    , -    , -    , 1    , -    ,
70373,La Roche-Morey,27,70,200036150, 224    , 6    , -    , -    , -    , 1    , -    ,
63306,La Roche-Noire,84,63,200069177, 273    , 12    , -    , -    , -    , 1    , -    ,
86207,La Roche-Posay,75,86,248600413, 1 569    , 67    , -    , -    , -    , 1    , -    ,
86079,La Roche-Rigault,75,86,248600447, 327    , 7    , -    , -    , -    , 1    , -    ,
74224,La Roche-sur-Foron,84,74,247400724, 5 182    , 329    , -    , -    , -    , -    , 1    ,
26277,La Roche-sur-Grane,84,26,242600252, 101    , 4    , -    , -    , -    , 1    , -    ,
26278,La Roche-sur-le-Buis,84,26,200068229, 284    , 8    , -    , -    , -    , 1    , 1    ,
85191,La Roche-sur-Yon,52,85,248500589, 28 847    , 2 141    , -    ,FRTE , -    , -    , -    ,FRTE
21528,La Roche-Vanneau,27,21,242101459, 87    , 1    , -    , -    , -    , 1    , -    ,
71371,La Roche-Vineuse,27,71,200070308, 801    , 67    , -    ,FRTE , -    , 1    , -    ,
24353,La Rochebeaucourt-et-Argentine,75,24,200041572, 290    , 7    , -    , -    , -    , 1    , -    ,
16281,La Rochefoucauld,75,16,200068914, 1 906    , 140    , -    , -    , -    , -    , -    ,
04169,La Rochegiron,93,04,200071025, 97    , 3    , -    , -    , -    , 1    , 1    ,
17300,La Rochelle,75,17,241700434, 50 115    , 3 072    , -    ,SFR0 , -    , -    , -    ,SFR0
70450,La Rochelle,27,70,200070332, 31    , 1    , -    , -    , -    , 1    , -    ,
79229,La Rochénard,75,79,200041317, 224    , 5    , -    ,FRTE , -    , 1    , -    ,
21527,La Rochepot,27,21,200006682, 178    , 9    , -    ,FRTE , -    , 1    , -    ,
04170,La Rochette,93,04,200068625, 89    , 4    , -    , -    , -    , 1    , 1    ,
05124,La Rochette,93,05,200067320, 218    , 16    , -    , -    , -    , -    , 1    ,
07195,La Rochette,84,07,200072007, 97    , -    , -    , -    , -    , 1    , 1    ,
16282,La Rochette,75,16,200068914, 267    , 9    , -    , -    , -    , 1    , -    ,
73215,La Rochette,84,73,200041010, 1 781    , 110    , -    , -    , -    , -    , 1    ,
77389,La Rochette,11,77,247700057, 1 650    , 84    , -    ,FRTE , -    , -    , -    ,FRTE
26279,La Rochette-du-Buis,84,26,200068229, 75    , 1    , -    , -    , -    , 1    , 1    ,
53191,La Roë,52,53,200048551, 134    , 6    , -    , -    , -    , 1    , -    ,
08369,La Romagne,44,08,240800862, 77    , 1    , -    , -    , -    , 1    , -    ,
49260,La Romagne,52,49,200071678, 781    , 32    , -    ,FRTE , -    , 1    , -    ,
70418,La Romaine,27,70,247000367, 226    , 7    , -    , -    , -    , 1    , -    ,
32345,La Romieu,76,32,243200391, 375    , 20    , -    , -    , -    , 1    , -    ,
17303,La Ronde,75,17,200041499, 551    , 17    , -    , -    , -    , 1    , -    ,
50438,La Ronde-Haye,28,50,200067023, 178    , 8    , -    , -    , -    , 1    , -    ,
84100,La Roque-Alric,93,84,248400053, 76    , 2    , -    ,FRTE , -    , 1    , -    ,
14541,La Roque-Baignard,28,14,241400878, 76    , 7    , -    , -    , -    , 1    , -    ,
13084,La Roque-d'Anthéron,93,13,200054807, 2 368    , 121    , -    ,FRTE , -    , -    , -    ,
06107,La Roque-en-Provence,93,06,240600585, 85    , 1    , -    , -    , -    , 1    , 1    ,
83109,La Roque-Esclapon,93,83,248300493, 313    , 7    , -    , -    , -    , 1    , 1    ,
24355,La Roque-Gageac,75,24,200027217, 351    , 18    , -    , -    , -    , 1    , -    ,
12204,La Roque-Sainte-Marguerite,76,12,241200567, 224    , 6    , -    , -    , -    , 1    , 1    ,
30222,La Roque-sur-Cèze,76,30,200034692, 174    , 9    , -    , -    , -    , 1    , -    ,
84101,La Roque-sur-Pernes,93,84,248400053, 301    , 6    , -    ,SFR0 , -    , 1    , -    ,
83108,La Roquebrussanne,93,83,200068104, 1 241    , 50    , -    , -    , -    , -    , -    ,
27495,La Roquette,28,27,200072312, 139    , 1    , -    , -    , -    , 1    , -    ,
06108,La Roquette-sur-Siagne,93,06,200039857, 2 437    , 149    , -    ,SFR0 , -    , -    , -    ,
06109,La Roquette-sur-Var,93,06,200030195, 446    , 21    , -    ,FRTE , -    , 1    , 1    ,
33360,La Roquille,75,33,243301371, 164    , 8    , -    , -    , -    , 1    , -    ,
70453,La Rosière,27,70,247000854, 86    , 1    , -    , -    , -    , 1    , 1    ,
10327,La Rothière,44,10,200066892, 56    , 4    , -    , -    , -    , 1    , -    ,
53192,La Rouaudière,52,53,200048551, 155    , 8    , -    , -    , -    , 1    , -    ,
12205,La Rouquette,76,12,200069383, 446    , 9    , -    , -    , -    , 1    , -    ,
30224,La Rouvière,76,30,243000643, 314    , 13    , -    , -    , -    , 1    , -    ,
60559,La Rue-Saint-Pierre,32,60,200067999, 333    , 13    , -    , -    , -    , 1    , -    ,ONUM
76547,La Rue-Saint-Pierre,28,76,200070449, 292    , 21    , -    , -    , -    , 1    , -    ,
08374,La Sabotterie,44,08,240800862, 52    , 1    , -    , -    , -    , 1    , -    ,
38469,La Salette-Fallavaux,84,38,200040657, 132    , 3    , -    , -    , -    , 1    , 1    ,
71494,La Salle,27,71,200070308, 252    , 9    , -    ,FRTE , -    , 1    , -    ,
88438,La Salle,44,88,200071066, 191    , 5    , -    , -    , -    , 1    , -    ,
38470,La Salle-en-Beaumont,84,38,200040657, 236    , 9    , -    , -    , -    , 1    , 1    ,
05161,La Salle-les-Alpes,93,05,240500439, 3 616    , 103    , -    , -    , -    , -    , 1    ,
82176,La Salvetat-Belmontet,76,82,200066884, 375    , 11    , -    , -    , -    , 1    , -    ,
31527,La Salvetat-Lauragais,76,31,200071298, 59    , 4    , -    , -    , -    , 1    , -    ,
12258,La Salvetat-Peyralès,76,12,241200807, 730    , 20    , -    , -    , -    , 1    , 1    ,
31526,La Salvetat-Saint-Gilles,76,31,243100781, 3 071    , 103    , -    , -    , -    , -    , -    ,
34293,La Salvetat-sur-Agout,76,34,200066553, 1 627    , 46    , -    , -    , -    , 1    , 1    ,
28368,La Saucelle,24,28,200069912, 121    , 3    , -    , -    , -    , 1    , -    ,
05162,La Saulce,93,05,200067825, 615    , 29    , -    , -    , -    , 1    , 1    ,
10367,La Saulsotte,44,10,200006716, 321    , 10    , -    , -    , -    , 1    , -    ,
23169,La Saunière,75,23,200034825, 316    , 5    , -    ,FRTE , -    , 1    , -    ,
27616,La Saussaye,28,27,200066405, 799    , 18    , -    , -    , -    , -    , -    ,
33505,La Sauve,75,33,243301215, 620    , 43    , -    , -    , -    , 1    , -    ,
32417,La Sauvetat,76,32,243200391, 222    , 6    , -    , -    , -    , 1    , -    ,
63413,La Sauvetat,84,63,200069177, 365    , 9    , -    , -    , -    , 1    , -    ,
47289,La Sauvetat-de-Savères,75,47,200036572, 253    , 9    , -    , -    , -    , 1    , -    ,
47290,La Sauvetat-du-Dropt,75,47,244700464, 340    , 10    , -    , -    , -    , 1    , -    ,
47291,La Sauvetat-sur-Lède,75,47,200036523, 297    , 10    , -    , -    , -    , 1    , -    ,
81279,La Sauzière-Saint-Jean,76,81,200066124, 143    , 1    , -    , -    , -    , 1    , -    ,
43236,La Séauve-sur-Semène,84,43,244301131, 783    , 33    , -    , -    , -    , -    , 1    ,ATHD
15224,La Ségalassière,84,15,200066678, 79    , 2    , -    , -    , -    , 1    , 1    ,
49332,La Séguinière,52,49,200071678, 1 630    , 193    , -    ,FRTE , -    , -    , -    ,
53258,La Selle-Craonnaise,52,53,200048551, 410    , 24    , -    , -    , -    , 1    , -    ,
45306,La Selle-en-Hermoy,24,45,200067668, 443    , 13    , -    , -    , -    , 1    , -    ,
35324,La Selle-en-Luitré,53,35,200072452, 224    , 50    , -    , -    , -    , 1    , -    ,THDB
35325,La Selle-Guerchaise,53,35,200039022, 79    , 1    , -    , -    , -    , 1    , -    ,
61466,La Selle-la-Forge,28,61,200035814, 623    , 27    , -    , -    , -    , -    , -    ,
45307,La Selle-sur-le-Bied,24,45,200067668, 525    , 21    , -    , -    , -    , 1    , -    ,
02705,La Selve,32,02,240200576, 100    , 5    , -    , -    , -    , 1    , -    ,
12267,La Selve,76,12,241200542, 394    , 16    , -    , -    , -    , 1    , 1    ,
59564,La Sentinelle,32,59,200042190, 1 489    , 93    , -    , -    , -    , -    , -    ,
11376,La Serpent,76,11,200071926, 71    , 3    , -    , -    , -    , 1    , -    ,
12269,La Serre,76,12,200067163, 75    , 3    , -    , -    , -    , 1    , 1    ,
23172,La Serre-Bussière-Vieille,75,23,200067593, 114    , 3    , -    , -    , -    , 1    , -    ,
83126,La Seyne-sur-Mer,93,83,248300543, 35 577    , 1 650    , -    ,FRTE , -    , -    , -    ,FRTE
25550,La Sommette,27,25,242504181, 92    , 4    , -    , -    , -    , 1    , 1    ,
38495,La Sône,84,38,200070431, 330    , 14    , -    , -    , -    , 1    , -    ,
07315,La Souche,84,07,200039824, 435    , 3    , -    , -    , -    , 1    , 1    ,
23176,La Souterraine,75,23,200067510, 3 239    , 242    , -    , -    , -    , -    , -    ,
38407,La Sure en Chartreuse,84,38,243800984, 450    , 12    , -    , -    , -    , -    , 1    ,
